# lat lon Nways
28.6 -111.4 23
28.6 -111 63
28.6 -110.6 22
28.6 -110.2 26
28.6 -109.8 169
28.6 -109.4 49
28.6 -109 71
28.6 -108.6 11
28.6 -108.2 25
28.6 -107.8 95
28.6 -107.4 1242
28.6 -107 1863
28.6 -106.6 601
28.6 -106.2 13760
28.6 -105.8 1957
28.6 -105.4 282
28.6 -105 4
28.6 -104.6 16
28.6 -104.2 0
28.6 -103.8 3
28.6 -103.4 69
28.6 -103 67
28.6 -102.6 5
28.6 -102.2 11
28.6 -101.8 5
28.6 -101.4 0
28.6 -101 146
28.6 -100.6 3811
28.6 -100.2 1257
28.6 -99.8 2180
28.6 -99.4 1968
28.6 -99 1433
28.6 -98.6 998
28.6 -98.2 1596
28.6 -97.8 2219
28.6 -97.4 659
28.6 -97 2382
28.6 -96.6 2266
28.6 -96.2 818
28.6 -95.8 474
28.6 -95.4 9
28.6 -95 0
28.6 -94.6 0
28.6 -94.2 0
28.6 -93.8 0
28.6 -93.4 0
28.6 -93 0
28.6 -92.6 0
28.6 -92.2 0
28.6 -91.8 0
28.6 -91.4 0
28.6 -91 0
28.6 -90.6 0
28.6 -90.2 0
28.6 -89.8 0
28.6 -89.4 0
28.6 -89 0
28.6 -88.6 0
28.6 -88.2 0
28.6 -87.8 0
28.6 -87.4 0
28.6 -87 0
28.6 -86.6 0
28.6 -86.2 0
28.6 -85.8 0
28.6 -85.4 0
28.6 -85 0
28.6 -84.6 0
28.6 -84.2 0
28.6 -83.8 0
28.6 -83.4 0
28.6 -83 0
28.6 -82.6 7363
28.6 -82.2 5481
28.6 -81.8 8434
28.6 -81.4 58315
28.6 -81 9155
28.6 -80.6 3263
28.6 -80.2 0
28.6 -79.8 0
28.6 -79.4 0
28.6 -79 0
28.6 -78.6 0
28.6 -78.2 0
28.6 -77.8 0
28.6 -77.4 0
28.6 -77 0
28.6 -76.6 0
28.6 -76.2 0
28.6 -75.8 0
28.6 -75.4 0
28.6 -75 0
28.6 -74.6 0
28.6 -74.2 0
28.6 -73.8 0
28.6 -73.4 0
28.6 -73 0
28.6 -72.6 0
28.6 -72.2 0
28.6 -71.8 0
28.6 -71.4 0
28.6 -71 0
28.6 -70.6 0
28.6 -70.2 0
28.6 -69.8 0
28.6 -69.4 0
28.6 -69 0
28.6 -68.6 0
28.6 -68.2 0
28.6 -67.8 0
28.6 -67.4 0
28.6 -67 0
28.6 -66.6 0
28.6 -66.2 0
29 -125 0
29 -124.6 0
29 -124.2 0
29 -123.8 0
29 -123.4 0
29 -123 0
29 -122.6 0
29 -122.2 0
29 -121.8 0
29 -121.4 0
29 -121 0
29 -120.6 0
29 -120.2 0
29 -119.8 0
29 -119.4 0
29 -119 0
29 -118.6 0
29 -118.2 30
29 -117.8 0
29 -117.4 0
29 -117 0
29 -116.6 0
29 -116.2 0
29 -115.8 0
29 -115.4 0
29 -115 0
29 -114.6 14
29 -114.2 26
29 -113.8 3
29 -113.4 33
29 -113 0
29 -112.6 7
29 -112.2 168
29 -111.8 236
29 -111.4 253
29 -111 10184
29 -110.6 90
29 -110.2 140
29 -109.8 138
29 -109.4 286
29 -109 115
29 -108.6 1
29 -108.2 284
29 -107.8 312
29 -107.4 810
29 -107 365
29 -106.6 242
29 -106.2 589
29 -105.8 420
29 -105.4 62
29 -105 85
29 -104.6 56
29 -104.2 3
29 -103.8 81
29 -103.4 65
29 -103 93
29 -102.6 1
29 -102.2 0
29 -101.8 0
29 -101.4 0
29 -101 75
29 -100.6 1015
29 -100.2 1044
29 -99.8 1878
29 -99.4 1288
29 -99 3077
29 -98.6 3451
29 -98.2 1802
29 -97.8 2210
29 -97.4 2785
29 -97 3334
29 -96.6 2528
29 -96.2 3553
29 -95.8 3792
29 -95.4 5096
29 -95 493
29 -94.6 0
29 -94.2 0
29 -93.8 0
29 -93.4 0
29 -93 0
29 -92.6 0
29 -92.2 0
29 -91.8 0
29 -91.4 0
29 -91 0
29 -90.6 0
29 -90.2 72
29 -89.8 0
29 -89.4 3
29 -89 0
29 -88.6 0
29 -88.2 0
29 -87.8 0
29 -87.4 0
29 -87 0
29 -86.6 0
29 -86.2 0
29 -85.8 0
29 -85.4 0
29 -85 0
29 -84.6 0
29 -84.2 0
29 -83.8 0
29 -83.4 0
29 -83 150
29 -82.6 6791
29 -82.2 16147
29 -81.8 14608
29 -81.4 9568
29 -81 9053
29 -80.6 2
29 -80.2 0
29 -79.8 0
29 -79.4 0
29 -79 0
29 -78.6 0
29 -78.2 0
29 -77.8 0
29 -77.4 0
29 -77 0
29 -76.6 0
29 -76.2 0
29 -75.8 0
29 -75.4 0
29 -75 0
29 -74.6 0
29 -74.2 0
29 -73.8 0
29 -73.4 0
29 -73 0
29 -72.6 0
29 -72.2 0
29 -71.8 0
29 -71.4 0
29 -71 0
29 -70.6 0
29 -70.2 0
29 -69.8 0
29 -69.4 0
29 -69 0
29 -68.6 0
29 -68.2 0
29 -67.8 0
29 -67.4 0
29 -67 0
29 -66.6 0
29 -66.2 0
29.4 -125 0
29.4 -124.6 0
29.4 -124.2 0
29.4 -123.8 0
29.4 -123.4 0
29.4 -123 0
29.4 -122.6 0
29.4 -122.2 0
29.4 -121.8 0
29.4 -121.4 0
29.4 -121 0
29.4 -120.6 0
29.4 -120.2 0
29.4 -119.8 0
29.4 -119.4 0
29.4 -119 0
29.4 -118.6 0
29.4 -118.2 0
29.4 -117.8 0
29.4 -117.4 0
29.4 -117 0
29.4 -116.6 0
29.4 -116.2 0
29.4 -115.8 0
29.4 -115.4 0
29.4 -115 0
29.4 -114.6 1
29.4 -114.2 15
29.4 -113.8 0
29.4 -113.4 0
29.4 -113 0
29.4 -112.6 2
29.4 -112.2 142
29.4 -111.8 48
29.4 -111.4 11
29.4 -111 407
29.4 -110.6 384
29.4 -110.2 433
29.4 -109.8 236
29.4 -109.4 72
29.4 -109 5
29.4 -108.6 10
29.4 -108.2 229
29.4 -107.8 544
29.4 -107.4 395
29.4 -107 114
29.4 -106.6 187
29.4 -106.2 166
29.4 -105.8 30
29.4 -105.4 44
29.4 -105 242
29.4 -104.6 334
29.4 -104.2 493
29.4 -103.8 728
29.4 -103.4 998
29.4 -103 133
29.4 -102.6 8
29.4 -102.2 0
29.4 -101.8 3
29.4 -101.4 41
29.4 -101 4210
29.4 -100.6 1396
29.4 -100.2 952
29.4 -99.8 1809
29.4 -99.4 1419
29.4 -99 3958
29.4 -98.6 43695
29.4 -98.2 11462
29.4 -97.8 4527
29.4 -97.4 2490
29.4 -97 4364
29.4 -96.6 2107
29.4 -96.2 6450
29.4 -95.8 9929
29.4 -95.4 18463
29.4 -95 17507
29.4 -94.6 1480
29.4 -94.2 108
29.4 -93.8 0
29.4 -93.4 0
29.4 -93 0
29.4 -92.6 0
29.4 -92.2 5
29.4 -91.8 0
29.4 -91.4 32
29.4 -91 50
29.4 -90.6 2197
29.4 -90.2 1279
29.4 -89.8 775
29.4 -89.4 787
29.4 -89 0
29.4 -88.6 0
29.4 -88.2 0
29.4 -87.8 0
29.4 -87.4 0
29.4 -87 0
29.4 -86.6 0
29.4 -86.2 0
29.4 -85.8 0
29.4 -85.4 0
29.4 -85 0
29.4 -84.6 0
29.4 -84.2 0
29.4 -83.8 0
29.4 -83.4 283
29.4 -83 2709
29.4 -82.6 3825
29.4 -82.2 5209
29.4 -81.8 3770
29.4 -81.4 4385
29.4 -81 5521
29.4 -80.6 0
29.4 -80.2 0
29.4 -79.8 0
29.4 -79.4 0
29.4 -79 0
29.4 -78.6 0
29.4 -78.2 0
29.4 -77.8 0
29.4 -77.4 0
29.4 -77 0
29.4 -76.6 0
29.4 -76.2 0
29.4 -75.8 0
29.4 -75.4 0
29.4 -75 0
29.4 -74.6 0
29.4 -74.2 0
29.4 -73.8 0
29.4 -73.4 0
29.4 -73 0
29.4 -72.6 0
29.4 -72.2 0
29.4 -71.8 0
29.4 -71.4 0
29.4 -71 0
29.4 -70.6 0
29.4 -70.2 0
29.4 -69.8 0
29.4 -69.4 0
29.4 -69 0
29.4 -68.6 0
29.4 -68.2 0
29.4 -67.8 0
29.4 -67.4 0
29.4 -67 0
29.4 -66.6 0
29.4 -66.2 0
29.8 -125 0
29.8 -124.6 0
29.8 -124.2 0
29.8 -123.8 0
29.8 -123.4 0
29.8 -123 0
29.8 -122.6 0
29.8 -122.2 0
29.8 -121.8 0
29.8 -121.4 0
29.8 -121 0
29.8 -120.6 0
29.8 -120.2 0
29.8 -119.8 0
29.8 -119.4 0
29.8 -119 0
29.8 -118.6 0
29.8 -118.2 0
29.8 -117.8 0
29.8 -117.4 0
29.8 -117 0
29.8 -116.6 0
29.8 -116.2 0
29.8 -115.8 1
29.8 -115.4 15
29.8 -115 7
29.8 -114.6 20
29.8 -114.2 1
29.8 -113.8 0
29.8 -113.4 0
29.8 -113 0
29.8 -112.6 80
29.8 -112.2 14
29.8 -111.8 76
29.8 -111.4 0
29.8 -111 139
29.8 -110.6 168
29.8 -110.2 331
29.8 -109.8 339
29.8 -109.4 175
29.8 -109 96
29.8 -108.6 0
29.8 -108.2 119
29.8 -107.8 476
29.8 -107.4 313
29.8 -107 215
29.8 -106.6 57
29.8 -106.2 226
29.8 -105.8 20
29.8 -105.4 102
29.8 -105 33
29.8 -104.6 189
29.8 -104.2 566
29.8 -103.8 421
29.8 -103.4 720
29.8 -103 409
29.8 -102.6 379
29.8 -102.2 182
29.8 -101.8 300
29.8 -101.4 449
29.8 -101 547
29.8 -100.6 594
29.8 -100.2 1010
29.8 -99.8 1138
29.8 -99.4 1772
29.8 -99 4925
29.8 -98.6 13870
29.8 -98.2 8736
29.8 -97.8 7810
29.8 -97.4 3234
29.8 -97 5215
29.8 -96.6 4616
29.8 -96.2 3433
29.8 -95.8 43004
29.8 -95.4 97958
29.8 -95 21441
29.8 -94.6 1925
29.8 -94.2 2239
29.8 -93.8 2719
29.8 -93.4 574
29.8 -93 465
29.8 -92.6 308
29.8 -92.2 2060
29.8 -91.8 2475
29.8 -91.4 2908
29.8 -91 3147
29.8 -90.6 4068
29.8 -90.2 14099
29.8 -89.8 2676
29.8 -89.4 0
29.8 -89 0
29.8 -88.6 0
29.8 -88.2 0
29.8 -87.8 0
29.8 -87.4 0
29.8 -87 0
29.8 -86.6 0
29.8 -86.2 0
29.8 -85.8 0
29.8 -85.4 1307
29.8 -85 1147
29.8 -84.6 1003
29.8 -84.2 187
29.8 -83.8 193
29.8 -83.4 1502
29.8 -83 3134
29.8 -82.6 8228
29.8 -82.2 12023
29.8 -81.8 5673
29.8 -81.4 6816
29.8 -81 87
29.8 -80.6 0
29.8 -80.2 0
29.8 -79.8 0
29.8 -79.4 0
29.8 -79 0
29.8 -78.6 0
29.8 -78.2 0
29.8 -77.8 0
29.8 -77.4 0
29.8 -77 0
29.8 -76.6 0
29.8 -76.2 0
29.8 -75.8 0
29.8 -75.4 0
29.8 -75 0
29.8 -74.6 0
29.8 -74.2 0
29.8 -73.8 0
29.8 -73.4 0
29.8 -73 0
29.8 -72.6 0
29.8 -72.2 0
29.8 -71.8 0
29.8 -71.4 0
29.8 -71 0
29.8 -70.6 0
29.8 -70.2 0
29.8 -69.8 0
29.8 -69.4 0
29.8 -69 0
29.8 -68.6 0
29.8 -68.2 0
29.8 -67.8 0
29.8 -67.4 0
29.8 -67 0
29.8 -66.6 0
29.8 -66.2 0
30.2 -125 0
30.2 -124.6 0
30.2 -124.2 0
30.2 -123.8 0
30.2 -123.4 0
30.2 -123 0
30.2 -122.6 0
30.2 -122.2 0
30.2 -121.8 0
30.2 -121.4 0
30.2 -121 0
30.2 -120.6 0
30.2 -120.2 0
30.2 -119.8 0
30.2 -119.4 0
30.2 -119 0
30.2 -118.6 0
30.2 -118.2 0
30.2 -117.8 0
30.2 -117.4 0
30.2 -117 0
30.2 -116.6 0
30.2 -116.2 0
30.2 -115.8 83
30.2 -115.4 24
30.2 -115 5
30.2 -114.6 25
30.2 -114.2 0
30.2 -113.8 0
30.2 -113.4 0
30.2 -113 22
30.2 -112.6 34
30.2 -112.2 4
30.2 -111.8 10
30.2 -111.4 47
30.2 -111 221
30.2 -110.6 42
30.2 -110.2 198
30.2 -109.8 793
30.2 -109.4 101
30.2 -109 191
30.2 -108.6 54
30.2 -108.2 228
30.2 -107.8 524
30.2 -107.4 148
30.2 -107 430
30.2 -106.6 282
30.2 -106.2 127
30.2 -105.8 24
30.2 -105.4 15
30.2 -105 48
30.2 -104.6 268
30.2 -104.2 745
30.2 -103.8 1398
30.2 -103.4 848
30.2 -103 541
30.2 -102.6 471
30.2 -102.2 457
30.2 -101.8 357
30.2 -101.4 487
30.2 -101 655
30.2 -100.6 984
30.2 -100.2 1036
30.2 -99.8 916
30.2 -99.4 2738
30.2 -99 4247
30.2 -98.6 2213
30.2 -98.2 3893
30.2 -97.8 32064
30.2 -97.4 6314
30.2 -97 4267
30.2 -96.6 6464
30.2 -96.2 5818
30.2 -95.8 9673
30.2 -95.4 27274
30.2 -95 6612
30.2 -94.6 3408
30.2 -94.2 9097
30.2 -93.8 4749
30.2 -93.4 4855
30.2 -93 2884
30.2 -92.6 2471
30.2 -92.2 8418
30.2 -91.8 5783
30.2 -91.4 1154
30.2 -91 8285
30.2 -90.6 4255
30.2 -90.2 5322
30.2 -89.8 8023
30.2 -89.4 3380
30.2 -89 2397
30.2 -88.6 2263
30.2 -88.2 791
30.2 -87.8 2912
30.2 -87.4 3153
30.2 -87 1425
30.2 -86.6 804
30.2 -86.2 2703
30.2 -85.8 5906
30.2 -85.4 2693
30.2 -85 1250
30.2 -84.6 1013
30.2 -84.2 5478
30.2 -83.8 1495
30.2 -83.4 2194
30.2 -83 3301
30.2 -82.6 5381
30.2 -82.2 3190
30.2 -81.8 22422
30.2 -81.4 22966
30.2 -81 0
30.2 -80.6 0
30.2 -80.2 0
30.2 -79.8 0
30.2 -79.4 0
30.2 -79 0
30.2 -78.6 0
30.2 -78.2 0
30.2 -77.8 0
30.2 -77.4 0
30.2 -77 0
30.2 -76.6 0
30.2 -76.2 0
30.2 -75.8 0
30.2 -75.4 0
30.2 -75 0
30.2 -74.6 0
30.2 -74.2 0
30.2 -73.8 0
30.2 -73.4 0
30.2 -73 0
30.2 -72.6 0
30.2 -72.2 0
30.2 -71.8 0
30.2 -71.4 0
30.2 -71 0
30.2 -70.6 0
30.2 -70.2 0
30.2 -69.8 0
30.2 -69.4 0
30.2 -69 0
30.2 -68.6 0
30.2 -68.2 0
30.2 -67.8 0
30.2 -67.4 0
30.2 -67 0
30.2 -66.6 0
30.2 -66.2 0
30.6 -125 0
30.6 -124.6 0
30.6 -124.2 0
30.6 -123.8 0
30.6 -123.4 0
30.6 -123 0
30.6 -122.6 0
30.6 -122.2 0
30.6 -121.8 0
30.6 -121.4 0
30.6 -121 0
30.6 -120.6 0
30.6 -120.2 0
30.6 -119.8 0
30.6 -119.4 0
30.6 -119 0
30.6 -118.6 0
30.6 -118.2 0
30.6 -117.8 0
30.6 -117.4 0
30.6 -117 0
30.6 -116.6 0
30.6 -116.2 94
30.6 -115.8 376
30.6 -115.4 10
30.6 -115 7
30.6 -114.6 83
30.6 -114.2 0
30.6 -113.8 0
30.6 -113.4 0
30.6 -113 77
30.6 -112.6 85
30.6 -112.2 860
30.6 -111.8 179
30.6 -111.4 104
30.6 -111 1264
30.6 -110.6 5
30.6 -110.2 30
30.6 -109.8 122
30.6 -109.4 207
30.6 -109 99
30.6 -108.6 102
30.6 -108.2 95
30.6 -107.8 568
30.6 -107.4 32
30.6 -107 177
30.6 -106.6 830
30.6 -106.2 78
30.6 -105.8 16
30.6 -105.4 47
30.6 -105 193
30.6 -104.6 421
30.6 -104.2 678
30.6 -103.8 738
30.6 -103.4 519
30.6 -103 401
30.6 -102.6 507
30.6 -102.2 490
30.6 -101.8 736
30.6 -101.4 1217
30.6 -101 1312
30.6 -100.6 1840
30.6 -100.2 881
30.6 -99.8 1721
30.6 -99.4 1190
30.6 -99 1578
30.6 -98.6 2958
30.6 -98.2 5161
30.6 -97.8 23368
30.6 -97.4 4696
30.6 -97 2638
30.6 -96.6 3096
30.6 -96.2 8017
30.6 -95.8 1849
30.6 -95.4 5330
30.6 -95 5008
30.6 -94.6 3307
30.6 -94.2 2620
30.6 -93.8 2501
30.6 -93.4 3471
30.6 -93 1913
30.6 -92.6 2540
30.6 -92.2 4822
30.6 -91.8 1860
30.6 -91.4 3016
30.6 -91 10694
30.6 -90.6 6382
30.6 -90.2 10068
30.6 -89.8 5501
30.6 -89.4 2946
30.6 -89 7086
30.6 -88.6 3641
30.6 -88.2 29180
30.6 -87.8 7267
30.6 -87.4 11909
30.6 -87 8406
30.6 -86.6 7926
30.6 -86.2 3610
30.6 -85.8 2949
30.6 -85.4 4770
30.6 -85 3305
30.6 -84.6 3747
30.6 -84.2 22752
30.6 -83.8 2147
30.6 -83.4 2941
30.6 -83 2233
30.6 -82.6 1131
30.6 -82.2 1288
30.6 -81.8 6723
30.6 -81.4 4048
30.6 -81 0
30.6 -80.6 0
30.6 -80.2 0
30.6 -79.8 0
30.6 -79.4 0
30.6 -79 0
30.6 -78.6 0
30.6 -78.2 0
30.6 -77.8 0
30.6 -77.4 0
30.6 -77 0
30.6 -76.6 0
30.6 -76.2 0
30.6 -75.8 0
30.6 -75.4 0
30.6 -75 0
30.6 -74.6 0
30.6 -74.2 0
30.6 -73.8 0
30.6 -73.4 0
30.6 -73 0
30.6 -72.6 0
30.6 -72.2 0
30.6 -71.8 0
30.6 -71.4 0
30.6 -71 0
30.6 -70.6 0
30.6 -70.2 0
30.6 -69.8 0
30.6 -69.4 0
30.6 -69 0
30.6 -68.6 0
30.6 -68.2 0
30.6 -67.8 0
30.6 -67.4 0
30.6 -67 0
30.6 -66.6 0
30.6 -66.2 0
31 -125 0
31 -124.6 0
31 -124.2 0
31 -123.8 0
31 -123.4 0
31 -123 0
31 -122.6 0
31 -122.2 0
31 -121.8 0
31 -121.4 0
31 -121 0
31 -120.6 0
31 -120.2 0
31 -119.8 0
31 -119.4 0
31 -119 0
31 -118.6 0
31 -118.2 0
31 -117.8 0
31 -117.4 0
31 -117 0
31 -116.6 0
31 -116.2 222
31 -115.8 66
31 -115.4 7
31 -115 663
31 -114.6 43
31 -114.2 0
31 -113.8 0
31 -113.4 0
31 -113 102
31 -112.6 134
31 -112.2 14
31 -111.8 50
31 -111.4 188
31 -111 92
31 -110.6 121
31 -110.2 567
31 -109.8 29
31 -109.4 95
31 -109 11
31 -108.6 174
31 -108.2 359
31 -107.8 187
31 -107.4 69
31 -107 15
31 -106.6 427
31 -106.2 94
31 -105.8 155
31 -105.4 831
31 -105 877
31 -104.6 674
31 -104.2 609
31 -103.8 801
31 -103.4 619
31 -103 1942
31 -102.6 979
31 -102.2 1441
31 -101.8 881
31 -101.4 1325
31 -101 707
31 -100.6 1623
31 -100.2 1252
31 -99.8 1263
31 -99.4 1700
31 -99 1141
31 -98.6 1618
31 -98.2 2034
31 -97.8 8866
31 -97.4 5832
31 -97 2299
31 -96.6 2381
31 -96.2 1837
31 -95.8 1722
31 -95.4 3212
31 -95 2453
31 -94.6 2139
31 -94.2 2781
31 -93.8 2137
31 -93.4 5270
31 -93 2724
31 -92.6 1884
31 -92.2 2192
31 -91.8 953
31 -91.4 1513
31 -91 1416
31 -90.6 2467
31 -90.2 2838
31 -89.8 1741
31 -89.4 2582
31 -89 2160
31 -88.6 3252
31 -88.2 10511
31 -87.8 2758
31 -87.4 5901
31 -87 2921
31 -86.6 2022
31 -86.2 2011
31 -85.8 2966
31 -85.4 3318
31 -85 1998
31 -84.6 2345
31 -84.2 2878
31 -83.8 3917
31 -83.4 6040
31 -83 2545
31 -82.6 2073
31 -82.2 2126
31 -81.8 3286
31 -81.4 2822
31 -81 0
31 -80.6 0
31 -80.2 0
31 -79.8 0
31 -79.4 0
31 -79 0
31 -78.6 0
31 -78.2 0
31 -77.8 0
31 -77.4 0
31 -77 0
31 -76.6 0
31 -76.2 0
31 -75.8 0
31 -75.4 0
31 -75 0
31 -74.6 0
31 -74.2 0
31 -73.8 0
31 -73.4 0
31 -73 0
31 -72.6 0
31 -72.2 0
31 -71.8 0
31 -71.4 0
31 -71 0
31 -70.6 0
31 -70.2 0
31 -69.8 0
31 -69.4 0
31 -69 0
31 -68.6 0
31 -68.2 0
31 -67.8 0
31 -67.4 0
31 -67 0
31 -66.6 0
31 -66.2 0
31.4 -125 0
31.4 -124.6 0
31.4 -124.2 0
31.4 -123.8 0
31.4 -123.4 0
31.4 -123 0
31.4 -122.6 0
31.4 -122.2 0
31.4 -121.8 0
31.4 -121.4 0
31.4 -121 0
31.4 -120.6 0
31.4 -120.2 0
31.4 -119.8 0
31.4 -119.4 0
31.4 -119 0
31.4 -118.6 0
31.4 -118.2 0
31.4 -117.8 0
31.4 -117.4 0
31.4 -117 0
31.4 -116.6 25
31.4 -116.2 85
31.4 -115.8 83
31.4 -115.4 19
31.4 -115 16
31.4 -114.6 0
31.4 -114.2 10
31.4 -113.8 131
31.4 -113.4 1134
31.4 -113 17
31.4 -112.6 14
31.4 -112.2 16
31.4 -111.8 94
31.4 -111.4 653
31.4 -111 5839
31.4 -110.6 865
31.4 -110.2 4244
31.4 -109.8 1700
31.4 -109.4 2241
31.4 -109 316
31.4 -108.6 267
31.4 -108.2 93
31.4 -107.8 112
31.4 -107.4 115
31.4 -107 69
31.4 -106.6 1152
31.4 -106.2 4385
31.4 -105.8 682
31.4 -105.4 447
31.4 -105 306
31.4 -104.6 302
31.4 -104.2 336
31.4 -103.8 666
31.4 -103.4 2127
31.4 -103 3245
31.4 -102.6 2237
31.4 -102.2 1996
31.4 -101.8 1848
31.4 -101.4 1951
31.4 -101 1150
31.4 -100.6 4594
31.4 -100.2 1931
31.4 -99.8 1192
31.4 -99.4 1172
31.4 -99 1686
31.4 -98.6 1797
31.4 -98.2 1488
31.4 -97.8 2329
31.4 -97.4 3280
31.4 -97 6695
31.4 -96.6 1793
31.4 -96.2 2314
31.4 -95.8 1566
31.4 -95.4 2336
31.4 -95 1518
31.4 -94.6 4878
31.4 -94.2 2132
31.4 -93.8 2896
31.4 -93.4 3024
31.4 -93 1432
31.4 -92.6 5505
31.4 -92.2 2306
31.4 -91.8 1153
31.4 -91.4 2791
31.4 -91 1483
31.4 -90.6 3557
31.4 -90.2 2114
31.4 -89.8 2341
31.4 -89.4 7343
31.4 -89 2415
31.4 -88.6 2276
31.4 -88.2 2200
31.4 -87.8 2213
31.4 -87.4 2600
31.4 -87 1904
31.4 -86.6 2610
31.4 -86.2 2520
31.4 -85.8 5371
31.4 -85.4 5492
31.4 -85 1895
31.4 -84.6 1389
31.4 -84.2 3797
31.4 -83.8 2469
31.4 -83.4 4427
31.4 -83 3252
31.4 -82.6 2904
31.4 -82.2 4129
31.4 -81.8 2294
31.4 -81.4 3913
31.4 -81 8
31.4 -80.6 0
31.4 -80.2 0
31.4 -79.8 0
31.4 -79.4 0
31.4 -79 0
31.4 -78.6 0
31.4 -78.2 0
31.4 -77.8 0
31.4 -77.4 0
31.4 -77 0
31.4 -76.6 0
31.4 -76.2 0
31.4 -75.8 0
31.4 -75.4 0
31.4 -75 0
31.4 -74.6 0
31.4 -74.2 0
31.4 -73.8 0
31.4 -73.4 0
31.4 -73 0
31.4 -72.6 0
31.4 -72.2 0
31.4 -71.8 0
31.4 -71.4 0
31.4 -71 0
31.4 -70.6 0
31.4 -70.2 0
31.4 -69.8 0
31.4 -69.4 0
31.4 -69 0
31.4 -68.6 0
31.4 -68.2 0
31.4 -67.8 0
31.4 -67.4 0
31.4 -67 0
31.4 -66.6 0
31.4 -66.2 0
31.8 -125 0
31.8 -124.6 0
31.8 -124.2 0
31.8 -123.8 0
31.8 -123.4 0
31.8 -123 0
31.8 -122.6 0
31.8 -122.2 0
31.8 -121.8 0
31.8 -121.4 0
31.8 -121 0
31.8 -120.6 0
31.8 -120.2 0
31.8 -119.8 0
31.8 -119.4 0
31.8 -119 0
31.8 -118.6 0
31.8 -118.2 0
31.8 -117.8 0
31.8 -117.4 0
31.8 -117 13
31.8 -116.6 5073
31.8 -116.2 135
31.8 -115.8 52
31.8 -115.4 2
31.8 -115 3
31.8 -114.6 112
31.8 -114.2 6
31.8 -113.8 7
31.8 -113.4 45
31.8 -113 456
31.8 -112.6 116
31.8 -112.2 177
31.8 -111.8 683
31.8 -111.4 792
31.8 -111 3917
31.8 -110.6 1824
31.8 -110.2 2733
31.8 -109.8 1006
31.8 -109.4 1213
31.8 -109 1998
31.8 -108.6 515
31.8 -108.2 288
31.8 -107.8 630
31.8 -107.4 142
31.8 -107 208
31.8 -106.6 21557
31.8 -106.2 19513
31.8 -105.8 493
31.8 -105.4 437
31.8 -105 402
31.8 -104.6 257
31.8 -104.2 667
31.8 -103.8 1337
31.8 -103.4 1346
31.8 -103 3086
31.8 -102.6 2788
31.8 -102.2 5026
31.8 -101.8 1689
31.8 -101.4 1545
31.8 -101 1573
31.8 -100.6 1481
31.8 -100.2 1856
31.8 -99.8 1971
31.8 -99.4 2261
31.8 -99 3329
31.8 -98.6 1905
31.8 -98.2 2063
31.8 -97.8 2023
31.8 -97.4 3727
31.8 -97 3355
31.8 -96.6 4158
31.8 -96.2 3247
31.8 -95.8 3057
31.8 -95.4 3178
31.8 -95 2386
31.8 -94.6 2936
31.8 -94.2 2544
31.8 -93.8 2733
31.8 -93.4 1695
31.8 -93 3449
31.8 -92.6 2293
31.8 -92.2 3425
31.8 -91.8 2320
31.8 -91.4 2655
31.8 -91 1768
31.8 -90.6 1468
31.8 -90.2 1891
31.8 -89.8 3099
31.8 -89.4 3636
31.8 -89 4777
31.8 -88.6 2312
31.8 -88.2 1827
31.8 -87.8 2081
31.8 -87.4 1700
31.8 -87 1044
31.8 -86.6 2352
31.8 -86.2 2139
31.8 -85.8 2712
31.8 -85.4 1510
31.8 -85 2772
31.8 -84.6 1713
31.8 -84.2 2610
31.8 -83.8 3035
31.8 -83.4 2726
31.8 -83 1917
31.8 -82.6 2449
31.8 -82.2 2330
31.8 -81.8 4891
31.8 -81.4 4184
31.8 -81 2632
31.8 -80.6 0
31.8 -80.2 0
31.8 -79.8 0
31.8 -79.4 0
31.8 -79 0
31.8 -78.6 0
31.8 -78.2 0
31.8 -77.8 0
31.8 -77.4 0
31.8 -77 0
31.8 -76.6 0
31.8 -76.2 0
31.8 -75.8 0
31.8 -75.4 0
31.8 -75 0
31.8 -74.6 0
31.8 -74.2 0
31.8 -73.8 0
31.8 -73.4 0
31.8 -73 0
31.8 -72.6 0
31.8 -72.2 0
31.8 -71.8 0
31.8 -71.4 0
31.8 -71 0
31.8 -70.6 0
31.8 -70.2 0
31.8 -69.8 0
31.8 -69.4 0
31.8 -69 0
31.8 -68.6 0
31.8 -68.2 0
31.8 -67.8 0
31.8 -67.4 0
31.8 -67 0
31.8 -66.6 0
31.8 -66.2 0
32.2 -125 0
32.2 -124.6 0
32.2 -124.2 0
32.2 -123.8 0
32.2 -123.4 0
32.2 -123 0
32.2 -122.6 0
32.2 -122.2 0
32.2 -121.8 0
32.2 -121.4 0
32.2 -121 0
32.2 -120.6 0
32.2 -120.2 0
32.2 -119.8 0
32.2 -119.4 0
32.2 -119 0
32.2 -118.6 0
32.2 -118.2 0
32.2 -117.8 0
32.2 -117.4 0
32.2 -117 1832
32.2 -116.6 285
32.2 -116.2 18
32.2 -115.8 5
32.2 -115.4 155
32.2 -115 1144
32.2 -114.6 53
32.2 -114.2 34
32.2 -113.8 39
32.2 -113.4 40
32.2 -113 367
32.2 -112.6 187
32.2 -112.2 277
32.2 -111.8 268
32.2 -111.4 1645
32.2 -111 30725
32.2 -110.6 4013
32.2 -110.2 819
32.2 -109.8 1239
32.2 -109.4 1140
32.2 -109 996
32.2 -108.6 822
